epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1773,0.83577,0.91507,1.3049,0.5982,0.6516,0.6433,0.50189,0.89216,1.28159,1.33292,0.0009503,0.0009503,0.0009503
122,1787.28,0.81507,0.91892,1.28258,0.61381,0.60923,0.62912,0.49746,0.88288,1.32834,1.32668,0.000947803,0.000947803,0.000947803
123,1801.91,0.80887,0.90593,1.28982,0.70304,0.6065,0.6587,0.51663,0.85428,1.28518,1.29046,0.000945305,0.000945305,0.000945305
124,1816.23,0.8183,0.89214,1.29804,0.5283,0.64186,0.59957,0.47366,0.85134,1.43321,1.3087,0.000942807,0.000942807,0.000942807
125,1830.05,0.82643,0.88349,1.28975,0.59683,0.62424,0.60983,0.48402,0.85385,1.39426,1.29413,0.00094031,0.00094031,0.00094031
126,1845.22,0.80882,0.86494,1.28219,0.72527,0.60073,0.69066,0.54093,0.88846,1.16945,1.33156,0.000937812,0.000937812,0.000937812
127,1859.2,0.78718,0.89777,1.27217,0.70669,0.5813,0.66812,0.52812,0.83717,1.25154,1.29497,0.000935315,0.000935315,0.000935315
128,1873.01,0.79411,0.84524,1.27382,0.67458,0.59698,0.66095,0.5226,0.8599,1.28962,1.31319,0.000932818,0.000932818,0.000932818
129,1887.49,0.82294,0.89994,1.28616,0.59585,0.57179,0.61018,0.48976,0.86362,1.51855,1.29991,0.00093032,0.00093032,0.00093032
130,1901.51,0.8051,0.87406,1.278,0.64861,0.6401,0.64054,0.50978,0.82509,1.21735,1.29276,0.000927822,0.000927822,0.000927822
131,1917.14,0.80073,0.87657,1.2774,0.65905,0.6457,0.67647,0.52572,0.86947,1.13259,1.31176,0.000925325,0.000925325,0.000925325
132,1930.06,0.80518,0.8465,1.27967,0.66027,0.6788,0.67311,0.53051,0.87526,1.28318,1.31144,0.000922827,0.000922827,0.000922827
133,1944.14,0.79673,0.85977,1.27852,0.72386,0.64669,0.70441,0.56381,0.83287,1.14618,1.29921,0.00092033,0.00092033,0.00092033
134,1958.41,0.77975,0.82825,1.25026,0.68253,0.63169,0.64663,0.5091,0.86113,1.25459,1.3046,0.000917832,0.000917832,0.000917832
135,1972.78,0.79358,0.84754,1.25696,0.6345,0.66386,0.6742,0.535,0.85084,1.296,1.2814,0.000915335,0.000915335,0.000915335
136,1986.96,0.80517,0.88109,1.27322,0.67782,0.63606,0.67397,0.53129,0.86771,1.21758,1.29519,0.000912837,0.000912837,0.000912837
137,2002.22,0.76768,0.81446,1.24855,0.65144,0.63612,0.64745,0.50436,0.87318,1.29736,1.30978,0.00091034,0.00091034,0.00091034
138,2016.21,0.79214,0.83523,1.28013,0.69155,0.65893,0.68462,0.54376,0.83226,1.16736,1.2786,0.000907843,0.000907843,0.000907843
139,2030.59,0.77216,0.82456,1.24734,0.64737,0.67767,0.70748,0.55989,0.85802,1.15964,1.30182,0.000905345,0.000905345,0.000905345
140,2044.62,0.78731,0.85186,1.25683,0.61717,0.62121,0.63072,0.48095,0.94747,1.4087,1.37611,0.000902847,0.000902847,0.000902847
141,2058.16,0.75237,0.8085,1.24004,0.64898,0.63044,0.65,0.51094,0.85623,1.28066,1.29656,0.00090035,0.00090035,0.00090035
142,2071.41,0.77382,0.79679,1.25248,0.68296,0.63739,0.68887,0.55783,0.80181,1.12323,1.26166,0.000897852,0.000897852,0.000897852
143,2085.63,0.77505,0.81862,1.25448,0.71508,0.59602,0.65394,0.51493,0.83716,1.28313,1.29758,0.000895355,0.000895355,0.000895355
144,2100.6,0.7634,0.79224,1.24694,0.70236,0.61639,0.6781,0.53915,0.84083,1.15183,1.28813,0.000892858,0.000892858,0.000892858
145,2114.68,0.7773,0.79559,1.24969,0.62205,0.67891,0.69855,0.55528,0.85025,1.22021,1.29871,0.00089036,0.00089036,0.00089036
146,2129.09,0.77425,0.79431,1.23885,0.72482,0.57707,0.64926,0.51509,0.85664,1.25909,1.29859,0.000887862,0.000887862,0.000887862
147,2143.01,0.76009,0.76508,1.23429,0.60944,0.62645,0.65065,0.51636,0.87155,1.2452,1.31973,0.000885365,0.000885365,0.000885365
148,2156.98,0.79636,0.82465,1.25876,0.61316,0.68467,0.63429,0.49638,0.87064,1.30289,1.31133,0.000882868,0.000882868,0.000882868
149,2171.37,0.77319,0.83104,1.25933,0.68493,0.65391,0.68454,0.54795,0.82057,1.15047,1.27527,0.00088037,0.00088037,0.00088037
