epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,1318.77,0.83912,0.98618,1.37382,0.5855,0.64871,0.63285,0.49606,0.88687,1.21931,1.32687,0.000967782,0.000967782,0.000967782
115,1330.68,0.84845,0.97786,1.39742,0.68035,0.5645,0.65722,0.50365,0.92818,1.23718,1.38254,0.000965285,0.000965285,0.000965285
116,1342.42,0.84523,0.96547,1.39042,0.66153,0.64232,0.65709,0.51057,0.84756,1.14646,1.29029,0.000962787,0.000962787,0.000962787
117,1354.22,0.85993,0.97558,1.41631,0.61474,0.63083,0.62781,0.48854,0.87863,1.2483,1.32171,0.00096029,0.00096029,0.00096029
118,1365.09,0.86441,0.99185,1.38588,0.71879,0.59863,0.67365,0.52811,0.8723,1.15501,1.31732,0.000957793,0.000957793,0.000957793
119,1378.51,0.81115,0.96671,1.35538,0.70384,0.61882,0.67872,0.52987,0.87648,1.1942,1.32935,0.000955295,0.000955295,0.000955295
120,1389.11,0.86125,0.9813,1.3748,0.64459,0.69749,0.6924,0.53541,0.85108,1.14281,1.32348,0.000952797,0.000952797,0.000952797
121,1399.56,0.86047,0.96444,1.3884,0.71089,0.64553,0.66747,0.51591,0.8904,1.17733,1.34861,0.0009503,0.0009503,0.0009503
122,1412.29,0.83887,0.94707,1.37413,0.67407,0.61552,0.6519,0.51368,0.85294,1.17163,1.30429,0.000947803,0.000947803,0.000947803
123,1423.36,0.82087,0.92555,1.36042,0.6327,0.66499,0.66163,0.52281,0.85325,1.14594,1.30774,0.000945305,0.000945305,0.000945305
124,1435,0.82805,0.95689,1.37923,0.74038,0.63285,0.69763,0.55553,0.82402,1.08788,1.28167,0.000942807,0.000942807,0.000942807
125,1445.45,0.83248,0.94063,1.36337,0.6948,0.62421,0.66555,0.52261,0.85813,1.17791,1.29307,0.00094031,0.00094031,0.00094031
126,1457.27,0.80951,0.9315,1.34722,0.6374,0.60525,0.64657,0.5115,0.84251,1.21775,1.28666,0.000937812,0.000937812,0.000937812
127,1468.85,0.8098,0.92632,1.35812,0.73615,0.58459,0.68227,0.53909,0.8425,1.15149,1.2844,0.000935315,0.000935315,0.000935315
128,1479.44,0.81013,0.87923,1.33936,0.6533,0.70717,0.68913,0.53544,0.90144,1.16514,1.32534,0.000932818,0.000932818,0.000932818
129,1492.62,0.82679,0.91622,1.35767,0.63969,0.6681,0.67973,0.5292,0.86034,1.15862,1.32759,0.00093032,0.00093032,0.00093032
130,1505.06,0.8095,0.91215,1.33763,0.65159,0.62865,0.65435,0.51692,0.85831,1.23135,1.31807,0.000927822,0.000927822,0.000927822
131,1515.69,0.78894,0.87339,1.33424,0.64039,0.73994,0.71611,0.5595,0.84802,1.05637,1.28525,0.000925325,0.000925325,0.000925325
132,1527.96,0.81413,0.88204,1.34031,0.69245,0.61946,0.67078,0.52465,0.82151,1.16603,1.27869,0.000922827,0.000922827,0.000922827
133,1539.96,0.82392,0.90684,1.35569,0.61848,0.69161,0.67279,0.52776,0.85461,1.15577,1.30266,0.00092033,0.00092033,0.00092033
134,1550.8,0.80919,0.89599,1.33696,0.66945,0.59015,0.6437,0.49603,0.90353,1.24784,1.33652,0.000917832,0.000917832,0.000917832
135,1562.88,0.81537,0.89201,1.3399,0.70701,0.60276,0.6921,0.54497,0.84702,1.12788,1.28197,0.000915335,0.000915335,0.000915335
136,1574.94,0.81375,0.89472,1.34276,0.63345,0.5719,0.62679,0.49067,0.89839,1.30196,1.30756,0.000912837,0.000912837,0.000912837
137,1586.44,0.77432,0.85549,1.32449,0.6847,0.63239,0.66621,0.52443,0.88127,1.22452,1.31935,0.00091034,0.00091034,0.00091034
138,1598.76,0.81061,0.88975,1.34224,0.73848,0.6008,0.68359,0.53629,0.89116,1.18984,1.32062,0.000907843,0.000907843,0.000907843
139,1610.89,0.81157,0.88091,1.33791,0.71145,0.60378,0.69308,0.55107,0.84101,1.13887,1.28431,0.000905345,0.000905345,0.000905345
140,1621.31,0.81198,0.86682,1.32851,0.69467,0.61328,0.66235,0.53183,0.83401,1.17211,1.27625,0.000902847,0.000902847,0.000902847
141,1632.55,0.76961,0.81836,1.30898,0.69186,0.58945,0.67202,0.53505,0.83662,1.14551,1.26787,0.00090035,0.00090035,0.00090035
142,1644.7,0.79208,0.83917,1.3187,0.63611,0.67093,0.65115,0.50843,0.88093,1.2779,1.30841,0.000897852,0.000897852,0.000897852
143,1656.96,0.80354,0.85194,1.32348,0.60582,0.57649,0.61409,0.48979,0.83667,1.29275,1.27745,0.000895355,0.000895355,0.000895355
144,1667.63,0.78155,0.82253,1.31856,0.70396,0.61147,0.6797,0.54124,0.84979,1.16716,1.28963,0.000892858,0.000892858,0.000892858
145,1679.77,0.79379,0.82543,1.32669,0.74827,0.58427,0.66831,0.53203,0.82041,1.17035,1.26239,0.00089036,0.00089036,0.00089036
146,1692.23,0.7809,0.82163,1.31205,0.61998,0.70514,0.67411,0.52927,0.87309,1.15844,1.28945,0.000887862,0.000887862,0.000887862
147,1705.38,0.7818,0.80607,1.3112,0.63706,0.63637,0.65566,0.52198,0.83099,1.19486,1.277,0.000885365,0.000885365,0.000885365
148,1717.07,0.77456,0.84717,1.30317,0.59527,0.70138,0.66123,0.51587,0.87517,1.18848,1.31662,0.000882868,0.000882868,0.000882868
149,1727.5,0.78576,0.84751,1.33325,0.71668,0.5977,0.65901,0.52021,0.85563,1.23475,1.31409,0.00088037,0.00088037,0.00088037
150,1739.73,0.79541,0.84707,1.32994,0.62027,0.69219,0.66732,0.52444,0.84135,1.23313,1.2862,0.000877872,0.000877872,0.000877872
151,1752.01,0.80342,0.86961,1.33903,0.64515,0.64152,0.6521,0.50622,0.88621,1.23269,1.31626,0.000875375,0.000875375,0.000875375
152,1763.61,0.79785,0.82551,1.32642,0.71916,0.63531,0.6851,0.549,0.81473,1.15133,1.27471,0.000872877,0.000872877,0.000872877
153,1775.28,0.78048,0.81718,1.31134,0.59733,0.67291,0.67056,0.53268,0.84917,1.22176,1.29708,0.00087038,0.00087038,0.00087038
154,1787.59,0.78862,0.83335,1.30804,0.65056,0.68024,0.65743,0.51448,0.88265,1.19217,1.31645,0.000867883,0.000867883,0.000867883
155,1799.21,0.77758,0.82183,1.31285,0.63937,0.60489,0.62741,0.48588,0.91702,1.3239,1.35379,0.000865385,0.000865385,0.000865385
156,1811.36,0.74713,0.78874,1.29135,0.56858,0.71324,0.64604,0.51758,0.82553,1.30623,1.26759,0.000862887,0.000862887,0.000862887
157,1823.18,0.76318,0.81631,1.30558,0.61789,0.69398,0.6743,0.53687,0.8486,1.23725,1.29504,0.00086039,0.00086039,0.00086039
158,1833.77,0.75616,0.76786,1.29789,0.63637,0.64388,0.67123,0.53836,0.82865,1.26794,1.25861,0.000857893,0.000857893,0.000857893
